CSE,platform,username,display_name,url,bio_description,found_at,false_positive
Airtel,linkedin,bharti-airtel-telemedia-limited.,Bharti Airtel Telemedia Limited.,https://www.linkedin.com/company/bharti-airtel-telemedia-limited./,,2026-02-24T15:45:25.849277,FALSE
Airtel,linkedin,bharti-airtel-limited-mumbai,"Bharti Airtel Limited,Mumbai",https://www.linkedin.com/company/bharti-airtel-limited-mumbai/,,2026-02-24T15:45:25.858599,FALSE
Airtel,linkedin,bharti-airtel-limited-associate-emp-,Bharti Airtel Limited (Associate Emp),https://www.linkedin.com/company/bharti-airtel-limited-associate-emp-/,,2026-02-24T15:45:25.868700,FALSE
Airtel,linkedin,bharti-airtel-limited-maharashtra-&-goa,"Bharti Airtel Limited, Maharashtra & Goa",https://www.linkedin.com/company/bharti-airtel-limited-maharashtra-&-goa/,,2026-02-24T15:45:25.877626,FALSE
Airtel,linkedin,bharti-airtel-telemedia-services,Bharti Airtel Telemedia Services,https://www.linkedin.com/company/bharti-airtel-telemedia-services/,,2026-02-24T15:45:25.886156,FALSE
Airtel,linkedin,nxtrabyairtel,Follow,https://www.linkedin.com/company/nxtrabyairtel/,,2026-02-24T15:45:40.425341,FALSE
Airtel,linkedin,airtelcares,Follow,https://www.linkedin.com/company/airtelcares/,,2026-02-24T15:45:40.449200,FALSE
Bank of Baroda,linkedin,bob-capital-markets-limited,Follow,https://www.linkedin.com/company/bob-capital-markets-limited/,,2026-02-24T15:46:41.813601,FALSE
Bank of Baroda,linkedin,tru-gaglardi,Follow,https://www.linkedin.com/company/tru-gaglardi/,,2026-02-24T15:46:41.826619,TRUE
Bank of Baroda,linkedin,21728,Page by Thompson Rivers University,https://www.linkedin.com/company/21728/,,2026-02-24T15:46:41.832907,TRUE
Bank of Baroda,linkedin,bank-of-the-bahamas,Follow,https://www.linkedin.com/company/bank-of-the-bahamas/,,2026-02-24T15:46:41.845511,FALSE
Bank of Baroda,linkedin,bankofbhutan,Follow,https://www.linkedin.com/company/bankofbhutan/,,2026-02-24T15:46:41.864952,FALSE
Bank of Baroda,linkedin,bank-of-bolivar,Follow,https://www.linkedin.com/company/bank-of-bolivar/,,2026-02-24T15:46:41.877354,FALSE
Bank of Baroda,linkedin,silver-point-capital-lp,Follow,https://www.linkedin.com/company/silver-point-capital-lp/,,2026-02-24T15:46:41.891480,TRUE
Bank of Baroda,linkedin,burgan-bank,Follow,https://www.linkedin.com/company/burgan-bank/,,2026-02-24T15:46:41.904548,FALSE
Bank of Baroda,linkedin,sonorabank,Follow,https://www.linkedin.com/company/sonorabank/,,2026-02-24T15:46:41.916534,FALSE
Bank of Baroda,linkedin,fpltech,Follow,https://www.linkedin.com/company/fpltech/,,2026-02-24T15:46:41.929379,TRUE
Bank of Baroda,linkedin,bob-cards-limited-a-wholly-owned-subsidiary-of-bank-of-baroda-,Bob Cards Limited (A Wholly Owned Subsidiary Of Bank Of Baroda),https://www.linkedin.com/company/bob-cards-limited-a-wholly-owned-subsidiary-of-bank-of-baroda-/,,2026-02-24T15:46:41.938541,FALSE
Bank of Baroda,linkedin,bankofbaroda,Follow,https://www.linkedin.com/company/bankofbaroda/,,2026-02-24T15:46:56.362978,FALSE
Bank of Baroda,linkedin,baroda-global-shared-services-ltd,Follow,https://www.linkedin.com/company/baroda-global-shared-services-ltd/,,2026-02-24T15:46:56.375650,FALSE
Bank of Baroda,linkedin,barodabnpparibasmf,Follow,https://www.linkedin.com/company/barodabnpparibasmf/,,2026-02-24T15:46:56.389298,FALSE
Bank of Baroda,linkedin,bank-of-baroda-uk,Follow,https://www.linkedin.com/company/bank-of-baroda-uk/,,2026-02-24T15:46:56.401819,FALSE
Bank of Baroda,linkedin,bank-of-baroda,Bank of Baroda,https://www.linkedin.com/company/bank-of-baroda/,,2026-02-24T15:46:56.409555,FALSE
Bank of Baroda,linkedin,baroda-up-gramin-bank,Baroda UP Gramin Bank,https://www.linkedin.com/company/baroda-up-gramin-bank/,,2026-02-24T15:46:56.418570,FALSE
Bank of Baroda,linkedin,baroda-rajasthan-kshetriya-gramin-bank,Follow,https://www.linkedin.com/company/baroda-rajasthan-kshetriya-gramin-bank/,,2026-02-24T15:46:56.432479,FALSE
Bank of Baroda,linkedin,bank-of-baroda-tanzania,Bank of Baroda Tanzania,https://www.linkedin.com/company/bank-of-baroda-tanzania/,,2026-02-24T15:46:56.441247,FALSE
Bank of Baroda,linkedin,baroda-gujarat-gramin-bank,Follow,https://www.linkedin.com/company/baroda-gujarat-gramin-bank/,,2026-02-24T15:46:56.455694,FALSE
Bank of Baroda,linkedin,baroda-uttar-pradesh-gramin-bank,Baroda Uttar Pradesh Gramin Bank,https://www.linkedin.com/company/baroda-uttar-pradesh-gramin-bank/,,2026-02-24T15:46:56.463799,FALSE
Civil Registration System,linkedin,uganda-registration-services-bureau,Follow,https://www.linkedin.com/company/uganda-registration-services-bureau/,,2026-02-24T15:48:11.502819,FALSE
Civil Registration System,linkedin,ndi-engineering-company,Follow,https://www.linkedin.com/company/ndi-engineering-company/,,2026-02-24T15:48:11.516151,TRUE
Civil Registration System,linkedin,ikan-engineering-services,Follow,https://www.linkedin.com/company/ikan-engineering-services/,,2026-02-24T15:48:11.530204,TRUE
Civil Registration System,linkedin,bermuda-civil-aviation-authority,Follow,https://www.linkedin.com/company/bermuda-civil-aviation-authority/,,2026-02-24T15:48:11.546005,FALSE
Civil Registration System,linkedin,tax-practitioners-board,Follow,https://www.linkedin.com/company/tax-practitioners-board/,,2026-02-24T15:48:11.558459,TRUE
Civil Registration System,linkedin,kelington-group-berhad,Follow,https://www.linkedin.com/company/kelington-group-berhad/,,2026-02-24T15:48:11.570715,TRUE
Civil Registration System,linkedin,stc-llc,Follow,https://www.linkedin.com/company/stc-llc/,,2026-02-24T15:48:11.584939,TRUE
Civil Registration System,linkedin,i-i-leri-bakanl-,Follow,https://www.linkedin.com/company/i-i-leri-bakanl-/,,2026-02-24T15:48:11.599899,TRUE
Civil Registration System,linkedin,mamta-health-institute-for-mother-and-child,Follow,https://www.linkedin.com/company/mamta-health-institute-for-mother-and-child/,,2026-02-24T15:48:11.615222,TRUE
Civil Registration System,linkedin,israeli-ministry-of-justice,Follow,https://www.linkedin.com/company/israeli-ministry-of-justice/,,2026-02-24T15:48:11.627973,TRUE
Civil Registration System,linkedin,webcrs,Follow,https://www.linkedin.com/company/webcrs/,,2026-02-24T15:47:57.509634,FALSE
Civil Registration System,linkedin,crs-technologies---india,CRS Technologies - India,https://www.linkedin.com/company/crs-technologies---india/,,2026-02-24T15:47:57.518695,FALSE
Civil Registration System,linkedin,crs-realtors-india-private-limited,CRS REALTORS INDIA PRIVATE LIMITED,https://www.linkedin.com/company/crs-realtors-india-private-limited/,,2026-02-24T15:47:57.527235,FALSE
Civil Registration System,linkedin,crs-art-collection-india,CRS ART COLLECTION INDIA,https://www.linkedin.com/company/crs-art-collection-india/,,2026-02-24T15:47:57.536673,FALSE
Civil Registration System,linkedin,crs-research-&-processing-india-private-limited,CRS RESEARCH & PROCESSING INDIA PRIVATE LIMITED,https://www.linkedin.com/company/crs-research-&-processing-india-private-limited/,,2026-02-24T15:47:57.545877,FALSE
HDFC Bank,linkedin,hdfc-bank,Follow,https://www.linkedin.com/company/hdfc-bank/,,2026-02-24T15:49:15.012593,FALSE
HDFC Bank,linkedin,adfc-hdfc-bank-limited-,Follow,https://www.linkedin.com/company/adfc-hdfc-bank-limited-/,,2026-02-24T15:49:15.053075,FALSE
HDFC Bank,linkedin,csr-hdfcbank,Follow,https://www.linkedin.com/company/csr-hdfcbank/,,2026-02-24T15:49:15.032504,FALSE
HDFC Bank,linkedin,164151,Page by HDFC Bank,https://www.linkedin.com/company/164151/,,2026-02-24T15:49:15.038240,FALSE
HDFC Bank,linkedin,hdfc-bank-ltd,HDFC BANK LTD,https://www.linkedin.com/company/hdfc-bank-ltd/,,2026-02-24T15:49:15.089199,FALSE
HDFC Bank,linkedin,hdfcleadscreditcards,HDFC Bank Credit Cards,https://www.linkedin.com/company/hdfcleadscreditcards/,,2026-02-24T15:49:15.079358,FALSE
HDFC Bank,linkedin,innovations-hdfcbank,Follow,https://www.linkedin.com/company/innovations-hdfcbank/,,2026-02-24T15:49:15.067862,FALSE
HDFC Bank,linkedin,hdfc-bank-srilanka,Follow,https://www.linkedin.com/company/hdfc-bank-srilanka/,,2026-02-24T15:49:15.104828,FALSE
HDFC Bank,linkedin,hdfc-bank-of-sri-lanka,HDFC Bank of Sri Lanka,https://www.linkedin.com/company/hdfc-bank-of-sri-lanka/,,2026-02-24T15:49:15.115253,FALSE
HDFC Bank,linkedin,hdfc-bank-personal-loan,Hdfc bank personal loan,https://www.linkedin.com/company/hdfc-bank-personal-loan/,,2026-02-24T15:49:15.123271,FALSE
HDFC Bank,linkedin,mount-housing-&-infrastructure-limited,Follow,https://www.linkedin.com/company/mount-housing-&-infrastructure-limited/,,2026-02-24T15:49:15.136077,TRUE
HDFC Bank,linkedin,hdfc,Follow,https://www.linkedin.com/company/hdfc/,,2026-02-24T15:49:00.802619,FALSE
HDFC Bank,linkedin,hdfc-life,Follow,https://www.linkedin.com/company/hdfc-life/,,2026-02-24T15:49:00.815932,FALSE
HDFC Bank,linkedin,hdfc-securities,Follow,https://www.linkedin.com/company/hdfc-securities/,,2026-02-24T15:49:00.829231,FALSE
HDFC Bank,linkedin,hdfcergo,Follow,https://www.linkedin.com/company/hdfcergo/,,2026-02-24T15:49:00.841065,FALSE
HDFC Bank,linkedin,credilafinance,Follow,https://www.linkedin.com/company/credilafinance/,,2026-02-24T15:49:00.869060,TRUE
HDFC Bank,linkedin,hdfcmf,Follow,https://www.linkedin.com/company/hdfcmf/,,2026-02-24T15:49:00.883010,FALSE
HDFC Bank,linkedin,hdfc-sales-pvt-ltd,Follow,https://www.linkedin.com/company/hdfc-sales-pvt-ltd/,,2026-02-24T15:49:00.896204,FALSE
HDFC Bank,linkedin,hdfc-sky,Follow,https://www.linkedin.com/company/hdfc-sky/,,2026-02-24T15:49:00.907160,FALSE
ICICI Bank,linkedin,icici-bank,Follow,https://www.linkedin.com/company/icici-bank/,,2026-02-24T15:49:48.528163,FALSE
ICICI Bank,linkedin,icici-bank-cares,Follow,https://www.linkedin.com/company/icici-bank-cares/,,2026-02-24T15:49:48.572736,FALSE
ICICI Bank,linkedin,icicibank-usa,Follow,https://www.linkedin.com/company/icicibank-usa/,,2026-02-24T15:49:48.658376,FALSE
ICICI Bank,linkedin,icici-bank-uk-plc,Follow,https://www.linkedin.com/company/icici-bank-uk-plc/,,2026-02-24T15:49:34.295930,FALSE
ICICI Bank,linkedin,icici-bank-canada,Follow,https://www.linkedin.com/company/icici-bank-canada/,,2026-02-24T15:49:34.328597,FALSE
ICICI Bank,linkedin,icici-bank-limited-new-york-branch,"ICICI Bank Limited, New York Branch",https://www.linkedin.com/company/icici-bank-limited-new-york-branch/,,2026-02-24T15:49:34.337555,FALSE
ICICI Bank,linkedin,icici-bank-limited.-off-role-,Icici Bank Limited.(Off Role),https://www.linkedin.com/company/icici-bank-limited.-off-role-/,,2026-02-24T15:49:34.347658,FALSE
ICICI Bank,linkedin,icici-bank-limited-auto-loan-dept-,Icici Bank Limited (Auto Loan Dept),https://www.linkedin.com/company/icici-bank-limited-auto-loan-dept-/,,2026-02-24T15:49:34.355967,FALSE
ICICI Bank,linkedin,icici-bank-limited.-two-wheeler-fiance-dep-,Icici Bank Limited.(Two Wheeler Fiance Dep),https://www.linkedin.com/company/icici-bank-limited.-two-wheeler-fiance-dep-/,,2026-02-24T15:49:34.366172,FALSE
ICICI Bank,linkedin,icici-bank-limited-offroll-employee-team4u-,Icici Bank Limited (Offroll Employee-Team4U),https://www.linkedin.com/company/icici-bank-limited-offroll-employee-team4u-/,,2026-02-24T15:49:34.374979,FALSE
ICICI Bank,linkedin,icicidirect,Follow,https://www.linkedin.com/company/icicidirect/,,2026-02-24T15:49:48.542267,FALSE
ICICI Bank,linkedin,icici-lombard,Follow,https://www.linkedin.com/company/icici-lombard/,,2026-02-24T15:49:48.559369,FALSE
ICICI Bank,linkedin,icici-prudential-life-insurance-company-limited,Follow,https://www.linkedin.com/company/icici-prudential-life-insurance-company-limited/,,2026-02-24T15:49:48.585268,FALSE
ICICI Bank,linkedin,icici-home-finance-company-limited,Follow,https://www.linkedin.com/company/icici-home-finance-company-limited/,,2026-02-24T15:49:48.601596,FALSE
ICICI Bank,linkedin,icici-prudential-amc-ltd,Follow,https://www.linkedin.com/company/icici-prudential-amc-ltd/,,2026-02-24T15:49:48.614485,FALSE
ICICI Bank,linkedin,icici-lombard-general-insurance-company-limited,Follow,https://www.linkedin.com/company/icici-lombard-general-insurance-company-limited/,,2026-02-24T15:49:48.628906,FALSE
ICICI Bank,linkedin,icicifoundation,Follow,https://www.linkedin.com/company/icicifoundation/,,2026-02-24T15:49:48.645153,FALSE
ICICI Bank,linkedin,icici-bank-%EF%BF%BD-i-process-services-india-private-limited,Icici Bank � I Process Services (India) Private Limited,https://www.linkedin.com/company/icici-bank-%EF%BF%BD-i-process-services-india-private-limited/,,2026-02-24T15:50:02.873956,FALSE
ICICI Bank,linkedin,for-icici-bank-in-i-process-services-pvt-india-limited,For Icici Bank In I-Process Services Pvt India Limited,https://www.linkedin.com/company/for-icici-bank-in-i-process-services-pvt-india-limited/,,2026-02-24T15:50:02.883033,FALSE
ICICI Bank,linkedin,i-process-india-p-limited-associate-of-icici-bank-limited,I Process India P Limited ( Associate Of Icici Bank Limited,https://www.linkedin.com/company/i-process-india-p-limited-associate-of-icici-bank-limited/,,2026-02-24T15:50:02.894199,FALSE
ICICI Bank,linkedin,i-process-india-limited-sister-concern-of-icici-bank.,"I Process India Limited,Sister Concern Of Icici Bank.",https://www.linkedin.com/company/i-process-india-limited-sister-concern-of-icici-bank./,,2026-02-24T15:50:02.903210,FALSE
ICICI Bank,linkedin,icici-bank-limited-i-solutions-services-india-private-limited-,Icici Bank Limited(I Solutions Services India Private Limited),https://www.linkedin.com/company/icici-bank-limited-i-solutions-services-india-private-limited-/,,2026-02-24T15:50:02.913164,FALSE
ICICI Bank,linkedin,i-solutions-india-private-limited-icici-bank-sub,I Solutions India Private Limited Icici Bank Sub,https://www.linkedin.com/company/i-solutions-india-private-limited-icici-bank-sub/,,2026-02-24T15:50:02.922082,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-corp-limited,Follow,https://www.linkedin.com/company/indian-oil-corp-limited/,,2026-02-24T15:50:36.659445,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-corporation-limited-iocl-,Follow,https://www.linkedin.com/company/indian-oil-corporation-limited-iocl-/,,2026-02-24T15:51:04.994558,FALSE
Indian Oil Corporation Limited,linkedin,ioagpl,Follow,https://www.linkedin.com/company/ioagpl/,,2026-02-24T15:50:22.426714,TRUE
Indian Oil Corporation Limited,linkedin,chennai-petroleum-corp.-ltd-indian-oil-,Follow,https://www.linkedin.com/company/chennai-petroleum-corp.-ltd-indian-oil-/,,2026-02-24T15:50:36.685573,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-corporation-ltd.,Indian oil corporation ltd.,https://www.linkedin.com/company/indian-oil-corporation-ltd./,,2026-02-24T15:50:36.705637,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-corporation-limited-marketing-division-,Indian Oil Corporation Limited (Marketing Division),https://www.linkedin.com/company/indian-oil-corporation-limited-marketing-division-/,,2026-02-24T15:50:22.464407,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-petronas-pvt-ltd-,Follow,https://www.linkedin.com/company/indian-oil-petronas-pvt-ltd-/,,2026-02-24T15:50:36.718796,FALSE
Indian Oil Corporation Limited,linkedin,indianoiladaniventures,Follow,https://www.linkedin.com/company/indianoiladaniventures/,,2026-02-24T15:50:22.498864,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-tankages-design-and-engg.-mumbai,Follow,https://www.linkedin.com/company/indian-oil-tankages-design-and-engg.-mumbai/,,2026-02-24T15:50:36.731739,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-corporation,Follow,https://www.linkedin.com/company/indian-oil-corporation/,,2026-02-24T15:50:36.697701,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-adani-gas-pvt-ltd-ioagpl,Follow,https://www.linkedin.com/company/indian-oil-adani-gas-pvt-ltd-ioagpl/,,2026-02-24T15:50:36.745070,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-sky-tanking-limited,Indian Oil Sky Tanking Limited,https://www.linkedin.com/company/indian-oil-sky-tanking-limited/,,2026-02-24T15:50:36.752651,FALSE
Indian Oil Corporation Limited,linkedin,indian-oil-petrol-pump,Indian Oil Petrol Pump,https://www.linkedin.com/company/indian-oil-petrol-pump/,,2026-02-24T15:50:36.761580,FALSE
Indian Oil Corporation Limited,linkedin,iocl-xpressgas,Follow,https://www.linkedin.com/company/iocl-xpressgas/,,2026-02-24T15:51:05.005013,FALSE
Indian Oil Corporation Limited,linkedin,ioc-clearblue,Follow,https://www.linkedin.com/company/ioc-clearblue/,,2026-02-24T15:51:05.016629,TRUE
Indian Oil Corporation Limited,linkedin,iocl-admin-page,IOCL-Admin Page,https://www.linkedin.com/company/iocl-admin-page/,,2026-02-24T15:51:05.026887,FALSE
Indian Oil Corporation Limited,linkedin,1045087,Page by Indian Oxides and Chemicals Pvt. Ltd.,https://www.linkedin.com/company/1045087/,,2026-02-24T15:51:05.032955,FALSE
Indian Oil Corporation Limited,linkedin,iocl-nrpl,IOCL NRPL,https://www.linkedin.com/company/iocl-nrpl/,,2026-02-24T15:51:05.048248,FALSE
Indian Oil Corporation Limited,linkedin,r-&d-centre-iocl-fridabad,R &D Centre Iocl Fridabad,https://www.linkedin.com/company/r-&d-centre-iocl-fridabad/,,2026-02-24T15:51:05.038684,FALSE
Indian Oil Corporation Limited,linkedin,engineering-solutions-for-your-evolving-plastic-needs,Follow,https://www.linkedin.com/company/engineering-solutions-for-your-evolving-plastic-needs/,,2026-02-24T15:51:05.060429,TRUE
Indian Oil Corporation Limited,linkedin,patel-petrol-pump--iocl,Patel Petrol Pump- IOCL,https://www.linkedin.com/company/patel-petrol-pump--iocl/,,2026-02-24T15:51:05.068675,FALSE
Indian Oil Corporation Limited,linkedin,iocl-ibp-division,Iocl Ibp Division,https://www.linkedin.com/company/iocl-ibp-division/,,2026-02-24T15:51:05.076057,FALSE
Indian Oil Corporation Limited,linkedin,iocl-servo-lube-dipo-etawah,IOCL servo Lube Dipo Etawah,https://www.linkedin.com/company/iocl-servo-lube-dipo-etawah/,,2026-02-24T15:51:05.083753,FALSE
IRCTC,linkedin,indian-railway-catering-and-tourism-corporation-ltd.,Indian Railway Catering and Tourism Corporation Ltd.,https://www.linkedin.com/company/indian-railway-catering-and-tourism-corporation-ltd./,,2026-02-24T15:51:24.459891,FALSE
IRCTC,linkedin,irctc,Follow,https://www.linkedin.com/company/irctc/,,2026-02-24T15:51:52.850559,FALSE
IRCTC,linkedin,irctcofficial,Follow,https://www.linkedin.com/company/irctcofficial/,,2026-02-24T15:51:52.863587,FALSE
IRCTC,linkedin,irctcecatering,Follow,https://www.linkedin.com/company/irctcecatering/,,2026-02-24T15:51:52.874482,FALSE
IRCTC,linkedin,irctc-indian-railways-catering-&tourisim-corporation-limited-,Irctc(Indian Railways Catering &Tourisim Corporation Limited),https://www.linkedin.com/company/irctc-indian-railways-catering-&tourisim-corporation-limited-/,,2026-02-24T15:51:52.941795,FALSE
IRCTC,linkedin,irctctourism,Follow,https://www.linkedin.com/company/irctctourism/,,2026-02-24T15:51:52.885741,FALSE
IRCTC,linkedin,airirctc,Follow,https://www.linkedin.com/company/airirctc/,,2026-02-24T15:51:52.897740,FALSE
IRCTC,linkedin,spicywagon,Follow,https://www.linkedin.com/company/spicywagon/,,2026-02-24T15:51:52.908278,TRUE
IRCTC,linkedin,relfood-irctc,Follow,https://www.linkedin.com/company/relfood-irctc/,,2026-02-24T15:51:52.922561,FALSE
IRCTC,linkedin,indian-railways-irctc-&-train-pnr-mobile-apps,Indian Railways IRCTC & Train PNR Mobile Apps,https://www.linkedin.com/company/indian-railways-irctc-&-train-pnr-mobile-apps/,,2026-02-24T15:51:52.931297,FALSE
IRCTC,linkedin,468024,Page by Keyideas Infotech Private Limited,https://www.linkedin.com/company/468024/,,2026-02-24T15:51:52.935939,TRUE
IRCTC,linkedin,leisure-lifestyle-global-services-pvt-ltd,Follow,https://www.linkedin.com/company/leisure-lifestyle-global-services-pvt-ltd/,,2026-02-24T15:51:52.952505,TRUE
NIC,linkedin,nicmeity,Follow,https://www.linkedin.com/company/nicmeity/,,2026-02-24T15:52:12.466884,FALSE
NIC,linkedin,nic-govt-of-india,Follow,https://www.linkedin.com/company/nic-govt-of-india/,,2026-02-24T15:52:12.477539,FALSE
NIC,linkedin,national-informatics-centre-services-inc-nicsi-,National Informatics Centre Services Inc (Nicsi),https://www.linkedin.com/company/national-informatics-centre-services-inc-nicsi-/,,2026-02-24T15:52:12.485991,FALSE
NIC,linkedin,national-informatics-centre-services-incorporated-nic-,National Informatics Centre Services Incorporated(NIC),https://www.linkedin.com/company/national-informatics-centre-services-incorporated-nic-/,,2026-02-24T15:52:12.493088,FALSE
NIC,linkedin,icmr-ncdir,Follow,https://www.linkedin.com/company/icmr-ncdir/,,2026-02-24T15:52:12.504409,TRUE
NIC,linkedin,national-informatics-centre-govt-of-india,National Informatics Centre Govt of India,https://www.linkedin.com/company/national-informatics-centre-govt-of-india/,,2026-02-24T15:52:12.511827,FALSE
NIC,linkedin,national-informatics-centre---ministry-of-communication-&-information-technology,National Informatics Centre - Ministry Of Communication & Information Technology,https://www.linkedin.com/company/national-informatics-centre---ministry-of-communication-&-information-technology/,,2026-02-24T15:52:12.520592,FALSE
NIC,linkedin,national-informatics-centre-services-incorporated,NATIONAL INFORMATICS CENTRE SERVICES INCORPORATED,https://www.linkedin.com/company/national-informatics-centre-services-incorporated/,,2026-02-24T15:52:12.528114,FALSE
NIC,linkedin,goa-state-unit-national-informatics-centre,"Goa State Unit, National Informatics Centre",https://www.linkedin.com/company/goa-state-unit-national-informatics-centre/,,2026-02-24T15:52:12.535423,FALSE
NIC,linkedin,national-informatics-centre-iap-company-limited-,National Informatics Centre (Iap Company Limited),https://www.linkedin.com/company/national-informatics-centre-iap-company-limited-/,,2026-02-24T15:52:12.545674,FALSE
NIC,linkedin,nic-dezignerz-inc---india,"NIC Dezignerz Inc., - India",https://www.linkedin.com/company/nic-dezignerz-inc---india/,,2026-02-24T15:52:26.869757,FALSE
NIC,linkedin,nic-infotech---india,NIC INFOTECH - India,https://www.linkedin.com/company/nic-infotech---india/,,2026-02-24T15:52:26.877248,FALSE
NIC,linkedin,nic-bauchemie-india-private-limited,NIC Bauchemie India Private Limited,https://www.linkedin.com/company/nic-bauchemie-india-private-limited/,,2026-02-24T15:52:26.884664,FALSE
NIC,linkedin,nicgov,NicGov,https://www.linkedin.com/company/nicgov/,,2026-02-24T15:52:40.983154,FALSE
Punjab National Bank,linkedin,pnbindia,Follow,https://www.linkedin.com/company/pnbindia/,,2026-02-24T15:53:14.129204,FALSE
Punjab National Bank,linkedin,punjab-national-bank-retired-chief-,Follow,https://www.linkedin.com/company/punjab-national-bank-retired-chief-/,,2026-02-24T15:53:42.406749,FALSE
Punjab National Bank,linkedin,punjab-national-bank-international-limited-london,Follow,https://www.linkedin.com/company/punjab-national-bank-international-limited-london/,,2026-02-24T15:53:14.154028,FALSE
Punjab National Bank,linkedin,punjab-national-bank-housing-finance-limited,punjab-national-bank-housing-finance-limited,https://www.linkedin.com/company/punjab-national-bank-housing-finance-limited/,,2026-02-24T15:53:14.165104,FALSE
Punjab National Bank,linkedin,punjab-national-bank-institute-of-information-technology,Punjab National Bank Institute of Information Technology,https://www.linkedin.com/company/punjab-national-bank-institute-of-information-technology/,,2026-02-24T15:53:14.172909,FALSE
Punjab National Bank,linkedin,punjab-national-bank-atm,PUNJAB NATIONAL BANK ATM,https://www.linkedin.com/company/punjab-national-bank-atm/,,2026-02-24T15:53:14.182042,FALSE
Punjab National Bank,linkedin,pnb-gilts-limited1,Follow,https://www.linkedin.com/company/pnb-gilts-limited1/,,2026-02-24T15:53:14.195989,FALSE
Punjab National Bank,linkedin,punjab-national-bank-slbc-convenor,PUNJAB NATIONAL BANK (SLBC Convenor,https://www.linkedin.com/company/punjab-national-bank-slbc-convenor/,,2026-02-24T15:53:14.203937,FALSE
Punjab National Bank,linkedin,punjab-national-bank-housin..,Punjab National Bank Housin..,https://www.linkedin.com/company/punjab-national-bank-housin../,,2026-02-24T15:53:14.213418,FALSE
Punjab National Bank,linkedin,punjab-national-bank-csc,punjab national bank csc,https://www.linkedin.com/company/punjab-national-bank-csc/,,2026-02-24T15:53:14.221779,FALSE
Punjab National Bank,linkedin,pnb-housing-finance-ltd.,Follow,https://www.linkedin.com/company/pnb-housing-finance-ltd./,,2026-02-24T15:53:42.310043,FALSE
Punjab National Bank,linkedin,pnb-metlife-india-insurance-co-ltd,Follow,https://www.linkedin.com/company/pnb-metlife-india-insurance-co-ltd/,,2026-02-24T15:53:42.325878,FALSE
Punjab National Bank,linkedin,pnbph,Follow,https://www.linkedin.com/company/pnbph/,,2026-02-24T15:53:42.340214,FALSE
Punjab National Bank,linkedin,pnb-holdings-corporation,Follow,https://www.linkedin.com/company/pnb-holdings-corporation/,,2026-02-24T15:53:42.354055,FALSE
Punjab National Bank,linkedin,pnb-housing-finance-ltd,Follow,https://www.linkedin.com/company/pnb-housing-finance-ltd/,,2026-02-24T15:53:42.366636,FALSE
Punjab National Bank,linkedin,allianzpnblifeofficial,Follow,https://www.linkedin.com/company/allianzpnblifeofficial/,,2026-02-24T15:53:42.379060,FALSE
Punjab National Bank,linkedin,petal-bloom-tech-marketing,Follow,https://www.linkedin.com/company/petal-bloom-tech-marketing/,,2026-02-24T15:53:42.393485,TRUE
Punjab National Bank,linkedin,pnb-development,Follow,https://www.linkedin.com/company/pnb-development/,,2026-02-24T15:53:42.418600,FALSE
Punjab National Bank,linkedin,pnb-pvt-ltd,Follow,https://www.linkedin.com/company/pnb-pvt-ltd/,,2026-02-24T15:53:42.432034,FALSE
SBI,linkedin,state-bank-of-india,Follow,https://www.linkedin.com/company/state-bank-of-india/,,2026-02-24T15:54:43.509484,FALSE
SBI,linkedin,sbical,Follow,https://www.linkedin.com/company/sbical/,,2026-02-24T15:54:15.164883,FALSE
SBI,linkedin,sbi-life-insurance-co--ltd-,Follow,https://www.linkedin.com/company/sbi-life-insurance-co--ltd-/,,2026-02-24T15:54:43.523088,FALSE
SBI,linkedin,sbi-uk,Follow,https://www.linkedin.com/company/sbi-uk/,,2026-02-24T15:54:15.193643,FALSE
SBI,linkedin,state-bank-of-india-south-africa,Follow,https://www.linkedin.com/company/state-bank-of-india-south-africa/,,2026-02-24T15:54:15.207662,FALSE
SBI,linkedin,state-bank-of-india-retail-branch-bahrain,Follow,https://www.linkedin.com/company/state-bank-of-india-retail-branch-bahrain/,,2026-02-24T15:54:15.219570,FALSE
SBI,linkedin,state-bank-of-india-colombo,Follow,https://www.linkedin.com/company/state-bank-of-india-colombo/,,2026-02-24T15:54:15.231437,FALSE
SBI,linkedin,state-bank-of-india-osaka,Follow,https://www.linkedin.com/company/state-bank-of-india-osaka/,,2026-02-24T15:54:15.245183,FALSE
SBI,linkedin,state-bank-of-india---custo..,State Bank Of India - Custo..,https://www.linkedin.com/company/state-bank-of-india---custo../,,2026-02-24T15:54:15.253898,FALSE
SBI,linkedin,state-bank-of-india---bhubaneswar,State Bank Of India - Bhubaneswar,https://www.linkedin.com/company/state-bank-of-india---bhubaneswar/,,2026-02-24T15:54:15.262481,FALSE
